x,y,z
1.08557,-2.4652,96.9281
1.09515,-2.46234,96.9245
1.10473,-2.45949,96.9208
1.11432,-2.45663,96.9172
1.1239,-2.45377,96.9135
1.13348,-2.45092,96.9099
1.14306,-2.44806,96.9062
1.15265,-2.4452,96.9026
1.16223,-2.44234,96.899
1.17181,-2.43949,96.8953
1.1814,-2.43663,96.8917
1.19098,-2.43377,96.8881
1.20056,-2.43092,96.8844
1.21015,-2.42806,96.8808
1.21973,-2.4252,96.8771
1.22931,-2.42234,96.8735
1.2389,-2.41949,96.8699
1.24848,-2.41663,96.8662
1.25806,-2.41377,96.8626
1.26765,-2.41092,96.8589
1.27723,-2.40806,96.8553
1.28681,-2.4052,96.8517
1.2964,-2.40234,96.848
1.30598,-2.39949,96.8444
1.31556,-2.39663,96.8407
1.32514,-2.39377,96.8371
1.33473,-2.39092,96.8335
1.34431,-2.38806,96.8298
1.35389,-2.3852,96.8262
1.36348,-2.38234,96.8225
1.37306,-2.37949,96.8189
1.38264,-2.37663,96.8153
1.39223,-2.37377,96.8116
1.40181,-2.37092,96.808
1.41139,-2.36806,96.8043
1.42098,-2.3652,96.8007
1.43056,-2.36234,96.7971
1.44014,-2.35949,96.7934
1.44973,-2.35663,96.7898
1.45931,-2.35377,96.7861
1.46889,-2.35092,96.7825
1.47848,-2.34806,96.7789
1.48806,-2.3452,96.7752
1.49764,-2.34234,96.7716
1.50722,-2.33949,96.7679
1.51681,-2.33663,96.7643
1.52639,-2.33377,96.7607
1.53597,-2.33092,96.757
1.54556,-2.32806,96.7534
1.55514,-2.3252,96.7497
1.56472,-2.32234,96.7461
1.57431,-2.31949,96.7425
1.58389,-2.31663,96.7388
1.59347,-2.31377,96.7352
1.60306,-2.31092,96.7315
1.61264,-2.30806,96.7279
1.62222,-2.3052,96.7243
1.63181,-2.30234,96.7206
1.64139,-2.29949,96.717
1.65097,-2.29663,96.7133
1.66055,-2.29377,96.7097
1.67014,-2.29092,96.7061
1.67972,-2.28806,96.7024
1.6893,-2.2852,96.6988
1.69889,-2.28234,96.6952
1.70847,-2.27949,96.6915
1.71805,-2.27663,96.6879
1.72764,-2.27377,96.6842
1.73722,-2.27092,96.6806
1.7468,-2.26806,96.6769
1.75639,-2.2652,96.6733
1.76597,-2.26234,96.6697
1.77555,-2.25949,96.666
1.78514,-2.25663,96.6624
1.79472,-2.25377,96.6588
1.8043,-2.25092,96.6551
1.81389,-2.24806,96.6515
1.82347,-2.2452,96.6478
1.83305,-2.24234,96.6442
1.84263,-2.23949,96.6406
1.85222,-2.23663,96.6369
1.8618,-2.23377,96.6333
1.87138,-2.23092,96.6296
1.88097,-2.22806,96.626
1.89055,-2.2252,96.6224
1.90013,-2.22234,96.6187
1.90972,-2.21949,96.6151
1.9193,-2.21663,96.6114
1.92888,-2.21377,96.6078
1.93847,-2.21092,96.6042
1.94805,-2.20806,96.6005
1.95763,-2.2052,96.5969
1.96722,-2.20234,96.5932
1.9768,-2.19949,96.5896
1.98638,-2.19663,96.586
1.99597,-2.19377,96.5823
2.00555,-2.19092,96.5787
2.01513,-2.18806,96.575
2.02471,-2.1852,96.5714
2.0343,-2.18234,96.5678
2.04388,-2.17949,96.5641
2.05346,-2.17663,96.5605
2.06305,-2.17377,96.5568
2.07263,-2.17092,96.5532
2.08221,-2.16806,96.5496
2.0918,-2.1652,96.5459
2.10138,-2.16234,96.5423
2.11096,-2.15949,96.5386
2.12055,-2.15663,96.535
2.13013,-2.15377,96.5314
2.13971,-2.15092,96.5277
2.1493,-2.14806,96.5241
2.15888,-2.1452,96.5204
2.16846,-2.14234,96.5168
2.17804,-2.13949,96.5132
2.18763,-2.13663,96.5095
2.19721,-2.13377,96.5059
2.20679,-2.13092,96.5022
2.21638,-2.12806,96.4986
2.22596,-2.1252,96.495
2.23554,-2.12234,96.4913
2.24513,-2.11949,96.4877
2.25471,-2.11663,96.484
2.26429,-2.11377,96.4804
2.27388,-2.11092,96.4768
2.28346,-2.10806,96.4731
2.29304,-2.1052,96.4695
2.30263,-2.10234,96.4659
2.31221,-2.09949,96.4622
2.32179,-2.09663,96.4586
2.33138,-2.09377,96.4549
2.34096,-2.09092,96.4513
2.35054,-2.08806,96.4476
2.36012,-2.0852,96.444
2.36971,-2.08234,96.4404
2.37929,-2.07949,96.4367
2.38887,-2.07663,96.4331
2.39846,-2.07377,96.4295
2.40804,-2.07092,96.4258
2.41762,-2.06806,96.4222
2.42721,-2.0652,96.4185
2.43679,-2.06234,96.4149
2.44637,-2.05949,96.4113
2.45596,-2.05663,96.4076
2.46554,-2.05377,96.404
2.47512,-2.05092,96.4003
2.48471,-2.04806,96.3967
2.49429,-2.0452,96.3931
2.50387,-2.04234,96.3894
2.51345,-2.03949,96.3858
2.52304,-2.03663,96.3821
2.53262,-2.03377,96.3785
2.5422,-2.03092,96.3749
2.55179,-2.02806,96.3712
2.56137,-2.0252,96.3676
2.57095,-2.02234,96.3639
2.58054,-2.01949,96.3603
2.59012,-2.01663,96.3567
2.5997,-2.01377,96.353
2.60929,-2.01092,96.3494
2.61887,-2.00806,96.3457
2.62845,-2.0052,96.3421
2.63804,-2.00234,96.3385
2.64762,-1.99949,96.3348
2.6572,-1.99663,96.3312
2.66679,-1.99377,96.3275
2.67637,-1.99092,96.3239
2.68595,-1.98806,96.3203
2.69553,-1.9852,96.3166
2.70512,-1.98234,96.313
2.7147,-1.97949,96.3093
2.72428,-1.97663,96.3057
2.73387,-1.97377,96.3021
2.74345,-1.97092,96.2984
2.75303,-1.96806,96.2948
2.76262,-1.9652,96.2911
2.7722,-1.96234,96.2875
2.78178,-1.95949,96.2839
2.79137,-1.95663,96.2802
2.80095,-1.95377,96.2766
2.81053,-1.95092,96.2729
2.82012,-1.94806,96.2693
2.8297,-1.9452,96.2657
2.83928,-1.94234,96.262
2.84887,-1.93949,96.2584
2.85845,-1.93663,96.2547
2.86803,-1.93377,96.2511
2.87761,-1.93092,96.2475
2.8872,-1.92806,96.2438
2.89678,-1.9252,96.2402
2.90636,-1.92234,96.2365
2.91595,-1.91949,96.2329
2.92553,-1.91663,96.2293
2.93511,-1.91377,96.2256
2.9447,-1.91092,96.222
2.95428,-1.90806,96.2184
2.96386,-1.9052,96.2147
2.97345,-1.90234,96.2111
2.98303,-1.89949,96.2074
2.99261,-1.89663,96.2038
3.0022,-1.89377,96.2001
3.01178,-1.89092,96.1965
3.02136,-1.88806,96.1929
3.03095,-1.8852,96.1892
3.04053,-1.88234,96.1856
3.05011,-1.87949,96.182
3.05969,-1.87663,96.1783
3.06928,-1.87377,96.1747
3.07886,-1.87092,96.171
3.08844,-1.86806,96.1674
3.09803,-1.8652,96.1638
3.10761,-1.86234,96.1601
3.11719,-1.85949,96.1565
3.12678,-1.85663,96.1528
3.13636,-1.85377,96.1492
3.14594,-1.85092,96.1456
3.15553,-1.84806,96.1419
3.16511,-1.8452,96.1383
3.17469,-1.84234,96.1346
3.18428,-1.83949,96.131
3.19386,-1.83663,96.1274
3.20344,-1.83377,96.1237
3.21302,-1.83092,96.1201
3.22261,-1.82806,96.1164
3.23219,-1.8252,96.1128
3.24177,-1.82234,96.1092
3.25136,-1.81949,96.1055
3.26094,-1.81663,96.1019
3.27052,-1.81377,96.0982
3.28011,-1.81092,96.0946
3.28969,-1.80806,96.091
3.29927,-1.8052,96.0873
3.30886,-1.80234,96.0837
3.31844,-1.79949,96.08
3.32802,-1.79663,96.0764
3.33761,-1.79377,96.0728
3.34719,-1.79092,96.0691
3.35677,-1.78806,96.0655
3.36636,-1.7852,96.0618
3.37594,-1.78234,96.0582
3.38552,-1.77949,96.0546
3.3951,-1.77663,96.0509
3.40469,-1.77377,96.0473
3.41427,-1.77092,96.0436
3.42385,-1.76806,96.04
3.43344,-1.7652,96.0364
3.44302,-1.76234,96.0327
3.4526,-1.75949,96.0291
3.46219,-1.75663,96.0254
3.47177,-1.75377,96.0218
3.48135,-1.75092,96.0182
3.49094,-1.74806,96.0145
3.50052,-1.7452,96.0109
3.5101,-1.74234,96.0072
3.51969,-1.73949,96.0036
3.52927,-1.73663,96
3.53885,-1.73377,95.9963
3.54843,-1.73092,95.9927
3.55802,-1.72806,95.989
3.5676,-1.7252,95.9854
3.57718,-1.72234,95.9818
3.58677,-1.71949,95.9781
3.59635,-1.71663,95.9745
3.60593,-1.71377,95.9708
3.61552,-1.71092,95.9672
3.6251,-1.70806,95.9636
3.63468,-1.7052,95.9599
3.64427,-1.70234,95.9563
3.65385,-1.69949,95.9527
3.66343,-1.69663,95.949
3.67302,-1.69377,95.9454
3.6826,-1.69092,95.9417
3.69218,-1.68806,95.9381
3.70177,-1.6852,95.9345
3.71135,-1.68234,95.9308
3.72093,-1.67949,95.9272
3.73051,-1.67663,95.9235
3.7401,-1.67377,95.9199
3.74968,-1.67092,95.9163
3.75926,-1.66806,95.9126
3.76885,-1.6652,95.909
3.77843,-1.66234,95.9053
3.78801,-1.65949,95.9017
3.7976,-1.65663,95.8981
3.80718,-1.65377,95.8944
3.81676,-1.65092,95.8908
3.82635,-1.64806,95.8871
3.83593,-1.6452,95.8835
3.84551,-1.64234,95.8799
3.8551,-1.63949,95.8762
3.86468,-1.63663,95.8726
3.87426,-1.63377,95.8689
3.88385,-1.63092,95.8653
3.89343,-1.62806,95.8617
3.90301,-1.6252,95.858
3.91259,-1.62234,95.8544
3.92218,-1.61949,95.8507
3.93176,-1.61663,95.8471
3.94134,-1.61377,95.8435
3.95093,-1.61092,95.8398
3.96051,-1.60806,95.8362
3.97009,-1.6052,95.8325
3.97968,-1.60234,95.8289
3.98926,-1.59949,95.8253
3.99884,-1.59663,95.8216
4.00843,-1.59377,95.818
4.01801,-1.59092,95.8143
4.02759,-1.58806,95.8107
4.03718,-1.5852,95.8071
4.04676,-1.58234,95.8034
4.05634,-1.57949,95.7998
4.06593,-1.57663,95.7961
4.07551,-1.57377,95.7925
4.08509,-1.57092,95.7889
4.09467,-1.56806,95.7852
4.10426,-1.5652,95.7816
4.11384,-1.56234,95.7779
4.12342,-1.55949,95.7743
4.13301,-1.55663,95.7707
4.14259,-1.55377,95.767
4.15217,-1.55092,95.7634
4.16176,-1.54806,95.7598
4.17134,-1.5452,95.7561
4.18092,-1.54234,95.7525
4.19051,-1.53949,95.7488
4.20009,-1.53663,95.7452
4.20967,-1.53377,95.7415
4.21926,-1.53092,95.7379
4.22884,-1.52806,95.7343
4.23842,-1.5252,95.7306
4.248,-1.52234,95.727
4.25759,-1.51949,95.7234
4.26717,-1.51663,95.7197
4.27675,-1.51377,95.7161
4.28634,-1.51092,95.7124
4.29592,-1.50806,95.7088
4.3055,-1.5052,95.7052
4.31509,-1.50234,95.7015
4.32467,-1.49949,95.6979
4.33425,-1.49663,95.6942
4.34384,-1.49377,95.6906
4.35342,-1.49092,95.687
4.363,-1.48806,95.6833
4.37259,-1.4852,95.6797
4.38217,-1.48234,95.676
4.39175,-1.47949,95.6724
4.40134,-1.47663,95.6688
4.41092,-1.47377,95.6651
4.4205,-1.47092,95.6615
4.43008,-1.46806,95.6578
4.43967,-1.4652,95.6542
4.44925,-1.46234,95.6506
4.45883,-1.45949,95.6469
4.46842,-1.45663,95.6433
4.478,-1.45377,95.6396
4.48758,-1.45092,95.636
4.49717,-1.44806,95.6324
4.50675,-1.4452,95.6287
4.51633,-1.44234,95.6251
4.52592,-1.43949,95.6214
4.5355,-1.43663,95.6178
4.54508,-1.43377,95.6142
4.55467,-1.43092,95.6105
4.56425,-1.42806,95.6069
4.57383,-1.4252,95.6032
4.58342,-1.42234,95.5996
4.593,-1.41949,95.596
4.60258,-1.41663,95.5923
4.61216,-1.41377,95.5887
4.62175,-1.41092,95.585
4.63133,-1.40806,95.5814
4.64091,-1.4052,95.5778
4.6505,-1.40234,95.5741
4.66008,-1.39949,95.5705
4.66966,-1.39663,95.5668
4.67925,-1.39377,95.5632
4.68883,-1.39092,95.5596
4.69841,-1.38806,95.5559
4.708,-1.3852,95.5523
4.71758,-1.38234,95.5486
4.72716,-1.37949,95.545
4.73675,-1.37663,95.5414
4.74633,-1.37377,95.5377
4.75591,-1.37092,95.5341
4.7655,-1.36806,95.5304
4.77508,-1.3652,95.5268
4.78466,-1.36234,95.5232
4.79424,-1.35949,95.5195
4.80383,-1.35663,95.5159
4.81341,-1.35377,95.5122
4.82299,-1.35092,95.5086
4.83258,-1.34806,95.505
4.84216,-1.3452,95.5013
4.85174,-1.34234,95.4977
4.86133,-1.33949,95.494
4.87091,-1.33663,95.4904
4.88049,-1.33377,95.4868
4.89008,-1.33092,95.4831
4.89966,-1.32806,95.4795
4.90924,-1.3252,95.4759
4.91883,-1.32234,95.4722
4.92841,-1.31949,95.4686
4.93799,-1.31663,95.4649
4.94758,-1.31377,95.4613
4.95716,-1.31092,95.4576
4.96674,-1.30806,95.454
4.97632,-1.3052,95.4504
4.98591,-1.30234,95.4467
4.99549,-1.29949,95.4431
5.00507,-1.29663,95.4395
5.01466,-1.29377,95.4358
5.02424,-1.29092,95.4322
5.03382,-1.28806,95.4285
5.04341,-1.2852,95.4249
5.05299,-1.28234,95.4213
5.06257,-1.27949,95.4176
5.07216,-1.27663,95.414
5.08174,-1.27377,95.4103
5.09132,-1.27092,95.4067
5.10091,-1.26806,95.4031
5.11049,-1.2652,95.3994
5.12007,-1.26234,95.3958
5.12965,-1.25949,95.3921
5.13924,-1.25663,95.3885
5.14882,-1.25377,95.3849
5.1584,-1.25092,95.3812
5.16799,-1.24806,95.3776
5.17757,-1.2452,95.3739
5.18715,-1.24234,95.3703
5.19674,-1.23949,95.3667
5.20632,-1.23663,95.363
5.2159,-1.23377,95.3594
5.22549,-1.23092,95.3557
5.23507,-1.22806,95.3521
5.24465,-1.2252,95.3485
5.25424,-1.22234,95.3448
5.26382,-1.21949,95.3412
5.2734,-1.21663,95.3375
5.28299,-1.21377,95.3339
5.29257,-1.21092,95.3303
5.30215,-1.20806,95.3266
5.31173,-1.2052,95.323
5.32132,-1.20234,95.3193
5.3309,-1.19949,95.3157
5.34048,-1.19663,95.3121
5.35007,-1.19377,95.3084
5.35965,-1.19092,95.3048
5.36923,-1.18806,95.3011
5.37882,-1.1852,95.2975
5.3884,-1.18234,95.2939
5.39798,-1.17949,95.2902
5.40757,-1.17663,95.2866
5.41715,-1.17377,95.2829
5.42673,-1.17092,95.2793
5.43632,-1.16806,95.2757
5.4459,-1.1652,95.272
5.45548,-1.16234,95.2684
5.46507,-1.15949,95.2647
5.47465,-1.15663,95.2611
5.48423,-1.15377,95.2575
5.49381,-1.15092,95.2538
5.5034,-1.14806,95.2502
5.51298,-1.1452,95.2466
5.52256,-1.14234,95.2429
5.53215,-1.13949,95.2393
5.54173,-1.13663,95.2356
5.55131,-1.13377,95.232
5.5609,-1.13092,95.2283
5.57048,-1.12806,95.2247
5.58006,-1.1252,95.2211
5.58965,-1.12234,95.2174
5.59923,-1.11949,95.2138
5.60881,-1.11663,95.2102
5.6184,-1.11377,95.2065
5.62798,-1.11092,95.2029
5.63756,-1.10806,95.1992
5.64714,-1.1052,95.1956
5.65673,-1.10234,95.192
5.66631,-1.09949,95.1883
5.67589,-1.09663,95.1847
5.68548,-1.09377,95.181
5.69506,-1.09092,95.1774
5.70464,-1.08806,95.1738
5.71423,-1.0852,95.1701
5.72381,-1.08234,95.1665
5.73339,-1.07949,95.1628
5.74298,-1.07663,95.1592
5.75256,-1.07377,95.1556
5.76214,-1.07092,95.1519
5.77173,-1.06806,95.1483
5.78131,-1.0652,95.1446
5.79089,-1.06234,95.141
5.80048,-1.05949,95.1374
5.81006,-1.05663,95.1337
5.81964,-1.05377,95.1301
5.82922,-1.05092,95.1264
5.83881,-1.04806,95.1228
5.84839,-1.0452,95.1192
5.85797,-1.04234,95.1155
5.86756,-1.03949,95.1119
5.87714,-1.03663,95.1082
5.88672,-1.03377,95.1046
5.89631,-1.03092,95.101
5.90589,-1.02806,95.0973
5.91547,-1.0252,95.0937
5.92506,-1.02234,95.09
5.93464,-1.01949,95.0864
5.94422,-1.01663,95.0828
5.95381,-1.01377,95.0791
5.96339,-1.01092,95.0755
5.97297,-1.00806,95.0718
5.98255,-1.0052,95.0682
5.99214,-1.00234,95.0646
6.00172,-0.999487,95.0609
6.00959,-0.997167,95.0573
6.01919,-0.994382,95.0536
6.02881,-0.991645,95.05
6.03844,-0.988956,95.0464
6.04809,-0.986315,95.0427
6.05775,-0.983722,95.0391
6.06742,-0.981178,95.0354
6.0771,-0.978682,95.0318
6.0868,-0.976235,95.0282
6.09651,-0.973836,95.0245
6.10623,-0.971486,95.0209
6.11596,-0.969184,95.0173
6.1257,-0.966931,95.0136
6.13545,-0.964727,95.01
6.14522,-0.962571,95.0063
6.15499,-0.960464,95.0027
6.16478,-0.958407,94.999
6.17458,-0.956398,94.9954
6.18438,-0.954438,94.9918
6.1942,-0.952528,94.9881
6.20402,-0.950666,94.9845
6.21386,-0.948854,94.9809
6.2237,-0.94709,94.9772
6.23355,-0.945376,94.9736
6.24341,-0.943712,94.9699
6.25328,-0.942096,94.9663
6.26316,-0.94053,94.9627
6.27304,-0.939013,94.959
6.28294,-0.937546,94.9554
6.29283,-0.936129,94.9517
6.30274,-0.93476,94.9481
6.31265,-0.933442,94.9445
6.32257,-0.932173,94.9408
6.3325,-0.930953,94.9372
6.34243,-0.929783,94.9335
6.35237,-0.928663,94.9299
6.36231,-0.927593,94.9263
6.37226,-0.926572,94.9226
6.38221,-0.925601,94.919
6.39217,-0.92468,94.9153
6.40213,-0.923808,94.9117
6.41209,-0.922987,94.9081
6.42206,-0.922215,94.9044
6.43204,-0.921493,94.9008
6.44202,-0.920821,94.8971
6.452,-0.920199,94.8935
6.46198,-0.919627,94.8899
6.47197,-0.919104,94.8862
6.48196,-0.918632,94.8826
6.49195,-0.91821,94.8789
6.50194,-0.917837,94.8753
6.51193,-0.917515,94.8717
6.52193,-0.917242,94.868
6.53193,-0.91702,94.8644
6.54193,-0.916847,94.8607
6.55193,-0.916725,94.8571
6.56193,-0.916652,94.8535
6.57193,-0.91663,94.8498
6.58193,-0.916657,94.8462
6.59193,-0.916735,94.8425
6.60192,-0.916862,94.8389
6.61192,-0.91704,94.8353
6.62192,-0.917267,94.8316
6.63192,-0.917545,94.828
6.64191,-0.917872,94.8243
6.6519,-0.918249,94.8207
6.66189,-0.918677,94.8171
6.67188,-0.919154,94.8134
6.68187,-0.919681,94.8098
6.69185,-0.920259,94.8061
6.70183,-0.920886,94.8025
6.71181,-0.921563,94.7989
6.72178,-0.922289,94.7952
6.73175,-0.923066,94.7916
6.74172,-0.923893,94.7879
6.75168,-0.924769,94.7843
6.76164,-0.925695,94.7807
6.77159,-0.926671,94.777
6.78154,-0.927697,94.7734
6.79148,-0.928772,94.7697
6.80142,-0.929897,94.7661
6.81135,-0.931072,94.7625
6.82127,-0.932296,94.7588
6.83119,-0.93357,94.7552
6.8411,-0.934894,94.7515
6.85101,-0.936267,94.7479
6.8609,-0.93769,94.7443
6.8708,-0.939162,94.7406
6.88068,-0.940683,94.737
6.89056,-0.942254,94.7334
6.90042,-0.943875,94.7297
6.91028,-0.945544,94.7261
6.92013,-0.947263,94.7224
6.92998,-0.949031,94.7188
6.93981,-0.950849,94.7151
6.94963,-0.952715,94.7115
6.95945,-0.954631,94.7079
6.96925,-0.956595,94.7042
6.97905,-0.958609,94.7006
6.98883,-0.960672,94.697
6.99861,-0.962783,94.6933
7.00837,-0.964943,94.6897
7.01813,-0.967152,94.686
7.02787,-0.96941,94.6824
7.0376,-0.971717,94.6788
7.04732,-0.974072,94.6751
7.05702,-0.976476,94.6715
7.06672,-0.978928,94.6678
7.0764,-0.981429,94.6642
7.08607,-0.983978,94.6606
7.09573,-0.986575,94.6569
7.10537,-0.98922,94.6533
7.115,-0.991914,94.6496
7.12462,-0.994656,94.646
7.13422,-0.997446,94.6424
7.14381,-1.00028,94.6387
7.15338,-1.00317,94.6351
7.16294,-1.0061,94.6314
7.17249,-1.00909,94.6278
7.18202,-1.01211,94.6242
7.19153,-1.01519,94.6205
7.20103,-1.01832,94.6169
7.21052,-1.02149,94.6132
7.21998,-1.02471,94.6096
7.22944,-1.02797,94.606
7.23887,-1.03129,94.6023
7.24829,-1.03465,94.5987
7.25769,-1.03805,94.595
7.26708,-1.04151,94.5914
7.27644,-1.04501,94.5878
7.28579,-1.04856,94.5841
7.29512,-1.05215,94.5805
7.30444,-1.0558,94.5768
7.31373,-1.05948,94.5732
7.32301,-1.06322,94.5696
7.33226,-1.067,94.5659
7.3415,-1.07083,94.5623
7.35072,-1.0747,94.5586
7.35992,-1.07862,94.555
7.3691,-1.08259,94.5514
7.37826,-1.0866,94.5477
7.3874,-1.09065,94.5441
7.39652,-1.09476,94.5404
7.40562,-1.09891,94.5368
7.4147,-1.1031,94.5332
7.42376,-1.10734,94.5295
7.43279,-1.11162,94.5259
7.44181,-1.11595,94.5222
7.4508,-1.12033,94.5186
7.45977,-1.12475,94.515
7.46872,-1.12921,94.5113
7.47764,-1.13372,94.5077
7.48655,-1.13827,94.5041
7.49543,-1.14287,94.5004
7.50428,-1.14751,94.4968
7.51312,-1.1522,94.4931
7.52193,-1.15693,94.4895
7.53072,-1.1617,94.4859
7.53948,-1.16652,94.4822
7.54822,-1.17138,94.4786
7.55693,-1.17629,94.4749
7.56562,-1.18124,94.4713
7.57428,-1.18623,94.4677
7.58292,-1.19127,94.464
7.59154,-1.19635,94.4604
7.60013,-1.20147,94.4567
7.60869,-1.20663,94.4531
7.61723,-1.21184,94.4495
7.62574,-1.21709,94.4458
7.63422,-1.22238,94.4422
7.64268,-1.22772,94.4385
7.65111,-1.2331,94.4349
7.65952,-1.23852,94.4313
7.66789,-1.24398,94.4276
7.67624,-1.24948,94.424
7.68456,-1.25502,94.4203
7.69286,-1.26061,94.4167
7.70112,-1.26624,94.4131
7.70936,-1.27191,94.4094
7.71757,-1.27762,94.4058
7.72575,-1.28337,94.4021
7.7339,-1.28916,94.3985
7.74203,-1.29499,94.3949
7.75012,-1.30087,94.3912
7.75818,-1.30678,94.3876
7.76622,-1.31273,94.3839
7.77422,-1.31873,94.3803
7.7822,-1.32476,94.3767
7.79014,-1.33084,94.373
7.79805,-1.33695,94.3694
7.80594,-1.3431,94.3657
7.81379,-1.34929,94.3621
7.82161,-1.35553,94.3585
7.8294,-1.3618,94.3548
7.83716,-1.36811,94.3512
7.84489,-1.37445,94.3475
7.85258,-1.38084,94.3439
7.86024,-1.38727,94.3403
7.86787,-1.39373,94.3366
7.87547,-1.40023,94.333
7.88304,-1.40677,94.3293
7.89057,-1.41335,94.3257
7.89807,-1.41996,94.3221
7.90554,-1.42661,94.3184
7.91297,-1.4333,94.3148
7.92037,-1.44003,94.3111
7.92774,-1.44679,94.3075
7.93507,-1.45359,94.3039
7.94237,-1.46043,94.3002
7.94963,-1.4673,94.2966
7.95686,-1.47421,94.2929
7.96406,-1.48115,94.2893
7.97122,-1.48814,94.2857
7.97834,-1.49515,94.282
7.98543,-1.5022,94.2784
7.99248,-1.50929,94.2747
7.9995,-1.51641,94.2711
8.00649,-1.52357,94.2675
8.01343,-1.53077,94.2638
8.02035,-1.53799,94.2602
8.02722,-1.54525,94.2565
8.03406,-1.55255,94.2529
8.04086,-1.55988,94.2493
8.04763,-1.56724,94.2456
8.05435,-1.57464,94.242
8.06105,-1.58207,94.2383
8.0677,-1.58954,94.2347
8.07432,-1.59704,94.2311
8.0809,-1.60457,94.2274
8.08744,-1.61213,94.2238
8.09394,-1.61973,94.2202
8.10041,-1.62736,94.2165
8.10683,-1.63502,94.2129
8.11322,-1.64271,94.2092
8.11957,-1.65044,94.2056
8.12589,-1.65819,94.202
8.13216,-1.66598,94.1983
8.13839,-1.6738,94.1947
8.14459,-1.68165,94.191
8.15074,-1.68953,94.1874
8.15686,-1.69744,94.1838
8.16293,-1.70538,94.1801
8.16897,-1.71336,94.1765
8.17497,-1.72136,94.1728
8.18092,-1.72939,94.1692
8.18684,-1.73745,94.1656
8.19271,-1.74555,94.1619
8.19855,-1.75367,94.1583
8.20434,-1.76182,94.1546
8.2101,-1.77,94.151
8.21581,-1.7782,94.1474
8.22148,-1.78644,94.1437
8.22711,-1.7947,94.1401
8.2327,-1.803,94.1364
8.23825,-1.81132,94.1328
8.24375,-1.81967,94.1292
8.24922,-1.82804,94.1255
8.25464,-1.83644,94.1219
8.26002,-1.84487,94.1182
8.26536,-1.85333,94.1146
8.27065,-1.86181,94.111
8.2759,-1.87032,94.1073
8.28111,-1.87886,94.1037
8.28628,-1.88742,94.1
8.29141,-1.896,94.0964
8.29649,-1.90462,94.0928
8.30153,-1.91326,94.0891
8.30652,-1.92192,94.0855
8.31147,-1.93061,94.0818
8.31638,-1.93932,94.0782
8.32125,-1.94806,94.0746
8.32607,-1.95682,94.0709
8.33084,-1.9656,94.0673
8.33558,-1.97441,94.0636
8.34027,-1.98324,94.06
8.34491,-1.9921,94.0564
8.34951,-2.00098,94.0527
8.35407,-2.00988,94.0491
8.35858,-2.0188,94.0454
8.36305,-2.02775,94.0418
8.36747,-2.03672,94.0382
8.37185,-2.04571,94.0345
8.37618,-2.05472,94.0309
8.38046,-2.06376,94.0273
8.38471,-2.07281,94.0236
8.3889,-2.08189,94.02
8.39305,-2.09099,94.0163
8.39716,-2.10011,94.0127
8.40122,-2.10925,94.009
8.40523,-2.11841,94.0054
8.4092,-2.12758,94.0018
8.41312,-2.13678,93.9981
8.417,-2.146,93.9945
8.42083,-2.15524,93.9909
8.42461,-2.1645,93.9872
8.42835,-2.17377,93.9836
8.43204,-2.18306,93.9799
8.43569,-2.19238,93.9763
8.43929,-2.20171,93.9727
8.44284,-2.21106,93.969
8.44634,-2.22042,93.9654
8.4498,-2.2298,93.9617
8.45321,-2.23921,93.9581
8.45657,-2.24862,93.9545
8.45989,-2.25806,93.9508
8.46316,-2.26751,93.9472
8.46638,-2.27697,93.9435
8.46955,-2.28646,93.9399
8.47268,-2.29595,93.9363
8.47576,-2.30547,93.9326
8.47879,-2.315,93.929
8.48178,-2.32454,93.9253
8.48471,-2.3341,93.9217
8.4876,-2.34368,93.9181
8.49044,-2.35326,93.9144
8.49324,-2.36286,93.9108
8.49598,-2.37248,93.9071
8.49868,-2.38211,93.9035
8.50133,-2.39175,93.8999
8.50393,-2.40141,93.8962
8.50648,-2.41108,93.8926
8.50898,-2.42076,93.8889
8.51144,-2.43045,93.8853
8.51384,-2.44016,93.8817
8.5162,-2.44988,93.878
8.51851,-2.45961,93.8744
8.52077,-2.46935,93.8707
8.52298,-2.4791,93.8671
8.52515,-2.48886,93.8635
8.52726,-2.49864,93.8598
8.52933,-2.50842,93.8562
8.53134,-2.51822,93.8525
8.53331,-2.52802,93.8489
8.53523,-2.53784,93.8453
8.5371,-2.54766,93.8416
8.53892,-2.55749,93.838
8.54069,-2.56733,93.8343
8.54241,-2.57718,93.8307
8.54409,-2.58704,93.8271
8.54571,-2.59691,93.8234
8.54728,-2.60679,93.8198
8.54881,-2.61667,93.8161
8.55028,-2.62656,93.8125
8.55171,-2.63646,93.8089
8.55308,-2.64636,93.8052
8.55441,-2.65627,93.8016
8.55569,-2.66619,93.798
8.55691,-2.67612,93.7943
8.55809,-2.68605,93.7907
8.55922,-2.69598,93.787
8.5603,-2.70593,93.7834
8.56133,-2.71587,93.7797
8.56231,-2.72582,93.7761
8.56324,-2.73578,93.7725
8.56411,-2.74574,93.7688
8.56494,-2.75571,93.7652
8.56572,-2.76568,93.7616
8.56645,-2.77565,93.7579
8.56713,-2.78563,93.7543
8.56776,-2.79561,93.7506
8.56834,-2.80559,93.747
8.56887,-2.81558,93.7434
8.56936,-2.82557,93.7397
8.56979,-2.83556,93.7361
8.57017,-2.84555,93.7324
8.5705,-2.85554,93.7288
8.57078,-2.86554,93.7252
